# BBN prediction of the primordial abundances (He-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ and 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, then $N_{eff} = 3.045$ because of QED effects and Incomplete Neurino decoupling.
#
# Computation performed with PRIMAT (by Cyril Pitrou 2018 http://www2.iap.fr/users/pitrou/primat.htm)
# Details on arXiv:1801.08023
# Last update 20/03/2018
#
# Neutron Decay rate $\tau_n$ is 879.5s (+-0.8s), following Serebrov et al. 2017 (arXiv:1712.05663)
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty)
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_ 0$ where $eta_ 0$ is the density ratio between baryons and photons AT THE END OF BBN.
# Hence eta10 ignores the extra production of He4 by stars after BBN. Whenever possible, working with $\Omega_b h^2$ is better. 
#
# Errors are computed with a Monte-Carlo method on nuclear rates and also on tau_n. 
# See PRIMAT paper (2018) for details.
# 
#  Ombh2        eta10           DeltaN          Yp              Yp^BBN          sig(Yp^BBN)     D/H             sig(D/H)  

0.032000	8.757480	-3.000000	0.196652	0.197783	0.000225142	7.12225e-6	2.0392e-7
0.033000	9.031170	-3.000000	0.196933	0.198065	0.000225086	6.67378e-6	1.98701e-7
0.034000	9.304860	-3.000000	0.197205	0.198338	0.000225065	6.25899e-6	1.93608e-7
0.035000	9.578550	-3.000000	0.197468	0.198603	0.000224963	5.87469e-6	1.88551e-7
0.036000	9.852240	-3.000000	0.197724	0.198860	0.000224899	5.51809e-6	1.83624e-7
0.037000	10.125900	-3.000000	0.197973	0.199109	0.000224838	5.18671e-6	1.78782e-7
0.038000	10.399600	-3.000000	0.198214	0.199352	0.00022479	4.87837e-6	1.74011e-7
0.039000	10.673300	-3.000000	0.198449	0.199587	0.000224797	4.59109e-6	1.69325e-7
0.040000	10.947000	-3.000000	0.198677	0.199817	0.000224792	4.32313e-6	1.64738e-7
0.005000	1.368260	-2.500000	0.187238	0.188327	0.000232064	0.000173357	1.29925e-6
0.006000	1.641950	-2.500000	0.189877	0.190978	0.000231437	0.0001298	9.86034e-7
0.007000	1.915630	-2.500000	0.191916	0.193026	0.000231078	0.000101825	7.88225e-7
0.008000	2.189320	-2.500000	0.193569	0.194687	0.000230723	0.0000826309	6.56487e-7
0.009000	2.463010	-2.500000	0.194957	0.196081	0.000230561	0.0000687831	5.64966e-7
0.010000	2.736700	-2.500000	0.196151	0.197280	0.000230416	0.000058393	5.00534e-7
0.011000	3.010400	-2.500000	0.197199	0.198332	0.000230207	0.0000503495	4.52916e-7
0.012000	3.284090	-2.500000	0.198131	0.199269	0.000230026	0.000043962	4.15903e-7
0.013000	3.557780	-2.500000	0.198971	0.200112	0.000229839	0.0000387817	3.88199e-7
0.014000	3.831480	-2.500000	0.199736	0.200880	0.000229793	0.0000345058	3.65607e-7
0.015000	4.105180	-2.500000	0.200437	0.201585	0.000229685	0.0000309233	3.47682e-7
0.016000	4.378880	-2.500000	0.201085	0.202235	0.000229581	0.0000278833	3.32555e-7
0.017000	4.652580	-2.500000	0.201687	0.202839	0.000229437	0.0000252749	3.19686e-7
0.018000	4.926280	-2.500000	0.202248	0.203404	0.00022935	0.0000230154	3.08572e-7
0.019000	5.199980	-2.500000	0.202775	0.203933	0.000229242	0.0000210416	2.98559e-7
0.020000	5.473680	-2.500000	0.203271	0.204431	0.00022908	0.0000193046	2.89682e-7
0.020200	5.528420	-2.500000	0.203367	0.204527	0.000229091	0.0000189821	2.88057e-7
0.020400	5.583170	-2.500000	0.203462	0.204622	0.000229089	0.0000186672	2.86367e-7
0.020600	5.637910	-2.500000	0.203556	0.204716	0.000229147	0.0000183597	2.84839e-7
0.020800	5.692650	-2.500000	0.203649	0.204810	0.000229136	0.0000180594	2.83137e-7
0.021000	5.747390	-2.500000	0.203740	0.204902	0.000229141	0.000017766	2.81562e-7
0.021200	5.802130	-2.500000	0.203831	0.204993	0.000229021	0.0000174793	2.79997e-7
0.021400	5.856870	-2.500000	0.203921	0.205083	0.000229042	0.000017199	2.78473e-7
0.021600	5.911610	-2.500000	0.204010	0.205172	0.000229026	0.0000169251	2.76966e-7
0.021800	5.966350	-2.500000	0.204097	0.205260	0.000228981	0.0000166572	2.7552e-7
0.022000	6.021090	-2.500000	0.204184	0.205348	0.000229008	0.0000163952	2.73988e-7
0.022200	6.075830	-2.500000	0.204271	0.205434	0.000229025	0.0000161389	2.72611e-7
0.022400	6.130570	-2.500000	0.204356	0.205520	0.000229014	0.0000158881	2.71117e-7
0.022600	6.185310	-2.500000	0.204440	0.205605	0.000228877	0.0000156428	2.69813e-7
0.022800	6.240060	-2.500000	0.204524	0.205689	0.000228923	0.0000154026	2.68409e-7
0.023000	6.294800	-2.500000	0.204607	0.205772	0.000228927	0.0000151675	2.66944e-7
0.023200	6.349540	-2.500000	0.204688	0.205854	0.000228857	0.0000149373	2.65689e-7
0.023400	6.404280	-2.500000	0.204770	0.205935	0.000228904	0.0000147118	2.64284e-7
0.023600	6.459020	-2.500000	0.204850	0.206016	0.000228932	0.000014491	2.6293e-7
0.023800	6.513760	-2.500000	0.204930	0.206096	0.000228802	0.0000142747	2.61669e-7
0.024000	6.568500	-2.500000	0.205009	0.206175	0.000228849	0.0000140628	2.60313e-7
0.025000	6.842210	-2.500000	0.205393	0.206561	0.000228855	0.0000130646	2.53953e-7
0.026000	7.115920	-2.500000	0.205760	0.206930	0.000228753	0.0000121593	2.47883e-7
0.027000	7.389620	-2.500000	0.206112	0.207284	0.000228571	0.0000113352	2.41972e-7
0.028000	7.663330	-2.500000	0.206450	0.207623	0.000228555	0.0000105828	2.3625e-7
0.029000	7.937040	-2.500000	0.206776	0.207950	0.000228639	9.89389e-6	2.30703e-7
0.030000	8.210750	-2.500000	0.207089	0.208265	0.000228535	9.26138e-6	2.25316e-7
0.031000	8.484460	-2.500000	0.207391	0.208568	0.000228418	8.67928e-6	2.19978e-7
0.032000	8.758170	-2.500000	0.207683	0.208861	0.000228438	8.14238e-6	2.14824e-7
0.033000	9.031880	-2.500000	0.207965	0.209144	0.000228285	7.64616e-6	2.0974e-7
0.034000	9.305590	-2.500000	0.208238	0.209419	0.000228263	7.18666e-6	2.04757e-7
0.035000	9.579310	-2.500000	0.208503	0.209684	0.000228157	6.76043e-6	1.99824e-7
0.036000	9.853020	-2.500000	0.208760	0.209942	0.000228072	6.36441e-6	1.9505e-7
0.037000	10.126700	-2.500000	0.209009	0.210192	0.000228008	5.99591e-6	1.90276e-7
0.038000	10.400400	-2.500000	0.209251	0.210435	0.00022802	5.65253e-6	1.85618e-7
0.039000	10.674200	-2.500000	0.209486	0.210672	0.000227918	5.33214e-6	1.81046e-7
0.040000	10.947900	-2.500000	0.209715	0.210902	0.000227814	5.03285e-6	1.7654e-7
0.005000	1.368360	-2.000000	0.196758	0.197890	0.000235433	0.000192324	1.44144e-6
0.006000	1.642060	-2.000000	0.199497	0.200640	0.000234682	0.000143576	1.08721e-6
0.007000	1.915770	-2.000000	0.201599	0.202752	0.000234112	0.000112371	8.6416e-7
0.008000	2.189470	-2.000000	0.203296	0.204456	0.000233771	0.000091032	7.13569e-7
0.009000	2.463180	-2.000000	0.204716	0.205881	0.000233515	0.0000756837	6.11241e-7
0.010000	2.736890	-2.000000	0.205933	0.207104	0.000233174	0.0000641997	5.36897e-7
0.011000	3.010610	-2.000000	0.206999	0.208174	0.000233087	0.0000553312	4.81876e-7
0.012000	3.284320	-2.000000	0.207946	0.209125	0.000232825	0.000048304	4.41305e-7
0.013000	3.558040	-2.000000	0.208797	0.209980	0.000232763	0.0000426157	4.0885e-7
0.014000	3.831750	-2.000000	0.209571	0.210757	0.000232509	0.0000379285	3.83606e-7
0.015000	4.105470	-2.000000	0.210280	0.211469	0.000232449	0.000034007	3.63211e-7
0.016000	4.379190	-2.000000	0.210934	0.212126	0.000232225	0.0000306833	3.46798e-7
0.017000	4.652910	-2.000000	0.211541	0.212735	0.00023207	0.0000278346	3.32334e-7
0.018000	4.926630	-2.000000	0.212107	0.213304	0.000232017	0.0000253689	3.20321e-7
0.019000	5.200350	-2.000000	0.212638	0.213837	0.000231892	0.0000232165	3.09611e-7
0.020000	5.474070	-2.000000	0.213138	0.214338	0.000231718	0.0000213233	3.00189e-7
0.020200	5.528820	-2.000000	0.213234	0.214435	0.000231826	0.0000209719	2.98645e-7
0.020400	5.583560	-2.000000	0.213330	0.214531	0.000231767	0.0000206288	2.96715e-7
0.020600	5.638300	-2.000000	0.213424	0.214626	0.000231695	0.0000202938	2.94931e-7
0.020800	5.693050	-2.000000	0.213517	0.214719	0.000231663	0.0000199666	2.93347e-7
0.021000	5.747790	-2.000000	0.213609	0.214812	0.000231741	0.0000196469	2.9157e-7
0.021200	5.802540	-2.000000	0.213701	0.214903	0.000231661	0.0000193346	2.90066e-7
0.021400	5.857280	-2.000000	0.213791	0.214994	0.000231678	0.0000190293	2.88483e-7
0.021600	5.912030	-2.000000	0.213880	0.215084	0.000231643	0.0000187309	2.86955e-7
0.021800	5.966770	-2.000000	0.213968	0.215172	0.00023168	0.0000184391	2.85374e-7
0.022000	6.021520	-2.000000	0.214056	0.215260	0.000231634	0.0000181537	2.83928e-7
0.022200	6.076260	-2.000000	0.214142	0.215347	0.000231649	0.0000178746	2.82296e-7
0.022400	6.131010	-2.000000	0.214228	0.215433	0.000231556	0.0000176015	2.80814e-7
0.022600	6.185750	-2.000000	0.214313	0.215518	0.000231548	0.0000173342	2.79515e-7
0.022800	6.240500	-2.000000	0.214397	0.215603	0.000231484	0.0000170726	2.77984e-7
0.023000	6.295240	-2.000000	0.214480	0.215686	0.000231562	0.0000168166	2.76667e-7
0.023200	6.349990	-2.000000	0.214563	0.215769	0.000231482	0.0000165658	2.75259e-7
0.023400	6.404730	-2.000000	0.214644	0.215851	0.000231442	0.0000163203	2.73771e-7
0.023600	6.459480	-2.000000	0.214725	0.215932	0.000231447	0.0000160798	2.72372e-7
0.023800	6.514220	-2.000000	0.214805	0.216012	0.000231424	0.0000158442	2.71197e-7
0.024000	6.568970	-2.000000	0.214884	0.216092	0.000231337	0.0000156134	2.69816e-7
0.025000	6.842690	-2.000000	0.215270	0.216479	0.00023128	0.0000145261	2.63284e-7
0.026000	7.116420	-2.000000	0.215638	0.216849	0.000231139	0.0000135396	2.57224e-7
0.027000	7.390150	-2.000000	0.215992	0.217204	0.000231096	0.0000126415	2.51354e-7
0.028000	7.663870	-2.000000	0.216331	0.217545	0.000231093	0.0000118211	2.4568e-7
0.029000	7.937600	-2.000000	0.216657	0.217872	0.00023104	0.0000110695	2.4014e-7
0.030000	8.211330	-2.000000	0.216971	0.218187	0.000230971	0.0000103792	2.34824e-7
0.031000	8.485060	-2.000000	0.217274	0.218491	0.000230807	9.74337e-6	2.29588e-7
0.032000	8.758790	-2.000000	0.217566	0.218785	0.000230681	9.15654e-6	2.24473e-7
0.033000	9.032520	-2.000000	0.217849	0.219069	0.00023066	8.61374e-6	2.19477e-7
0.034000	9.306250	-2.000000	0.218123	0.219343	0.000230571	8.11069e-6	2.14614e-7
0.035000	9.579980	-2.000000	0.218388	0.219609	0.00023043	7.64362e-6	2.09821e-7
0.036000	9.853720	-2.000000	0.218644	0.219867	0.000230501	7.20925e-6	2.05089e-7
0.037000	10.127400	-2.000000	0.218894	0.220118	0.000230385	6.80464e-6	2.00469e-7
0.038000	10.401200	-2.000000	0.219136	0.220361	0.000230339	6.42721e-6	1.95889e-7
0.039000	10.674900	-2.000000	0.219372	0.220597	0.000230327	6.07466e-6	1.91402e-7
0.040000	10.948600	-2.000000	0.219601	0.220828	0.000230227	5.74493e-6	1.86979e-7
0.005000	1.368440	-1.500000	0.205389	0.206557	0.000238178	0.000211717	1.5887e-6
0.006000	1.642160	-1.500000	0.208221	0.209401	0.000237285	0.000157612	1.19113e-6
0.007000	1.915890	-1.500000	0.210382	0.211571	0.000236695	0.000123078	9.41813e-7
0.008000	2.189610	-1.500000	0.212119	0.213316	0.000236262	0.0000995322	7.7377e-7
0.009000	2.463340	-1.500000	0.213567	0.214769	0.000235848	0.0000826443	6.57622e-7
0.010000	2.737070	-1.500000	0.214805	0.216013	0.000235604	0.0000700408	5.74795e-7
0.011000	3.010800	-1.500000	0.215886	0.217098	0.00023535	0.0000603301	5.12942e-7
0.012000	3.284530	-1.500000	0.216845	0.218061	0.000235091	0.0000526513	4.66091e-7
0.013000	3.558260	-1.500000	0.217706	0.218926	0.000234999	0.0000464472	4.30417e-7
0.014000	3.832000	-1.500000	0.218488	0.219710	0.00023473	0.0000413431	4.02304e-7
0.015000	4.105730	-1.500000	0.219203	0.220428	0.000234513	0.0000370789	3.79369e-7
0.016000	4.379470	-1.500000	0.219862	0.221090	0.000234443	0.0000334692	3.60901e-7
0.017000	4.653200	-1.500000	0.220473	0.221703	0.000234225	0.0000303786	3.45353e-7
0.018000	4.926940	-1.500000	0.221043	0.222275	0.000234056	0.000027706	3.31971e-7
0.019000	5.200680	-1.500000	0.221576	0.222811	0.000234023	0.0000253746	3.2034e-7
0.020000	5.474420	-1.500000	0.222078	0.223315	0.000233835	0.0000233253	3.10386e-7
0.020200	5.529170	-1.500000	0.222175	0.223412	0.000233793	0.000022945	3.08631e-7
0.020400	5.583920	-1.500000	0.222271	0.223508	0.000233771	0.0000225738	3.06498e-7
0.020600	5.638670	-1.500000	0.222365	0.223603	0.000233769	0.0000222113	3.04909e-7
0.020800	5.693410	-1.500000	0.222459	0.223697	0.000233732	0.0000218573	3.03094e-7
0.021000	5.748160	-1.500000	0.222552	0.223790	0.000233751	0.0000215115	3.01435e-7
0.021200	5.802910	-1.500000	0.222643	0.223882	0.000233645	0.0000211737	2.99514e-7
0.021400	5.857660	-1.500000	0.222734	0.223973	0.000233605	0.0000208435	2.98094e-7
0.021600	5.912410	-1.500000	0.222823	0.224063	0.000233659	0.0000205207	2.96324e-7
0.021800	5.967150	-1.500000	0.222912	0.224152	0.000233649	0.0000202051	2.94746e-7
0.022000	6.021900	-1.500000	0.223000	0.224240	0.000233591	0.0000198965	2.93061e-7
0.022200	6.076650	-1.500000	0.223087	0.224327	0.000233568	0.0000195946	2.91439e-7
0.022400	6.131400	-1.500000	0.223173	0.224414	0.00023356	0.0000192993	2.9012e-7
0.022600	6.186150	-1.500000	0.223258	0.224499	0.000233552	0.0000190103	2.8853e-7
0.022800	6.240900	-1.500000	0.223342	0.224584	0.000233475	0.0000187275	2.87018e-7
0.023000	6.295640	-1.500000	0.223425	0.224667	0.000233477	0.0000184506	2.85633e-7
0.023200	6.350390	-1.500000	0.223508	0.224750	0.00023343	0.0000181795	2.84179e-7
0.023400	6.405140	-1.500000	0.223590	0.224832	0.000233431	0.000017914	2.82761e-7
0.023600	6.459890	-1.500000	0.223671	0.224914	0.000233497	0.000017654	2.81239e-7
0.023800	6.514640	-1.500000	0.223751	0.224994	0.000233448	0.0000173993	2.79929e-7
0.024000	6.569390	-1.500000	0.223830	0.225074	0.00023339	0.0000171497	2.78557e-7
0.025000	6.843130	-1.500000	0.224217	0.225462	0.000233269	0.0000159741	2.71977e-7
0.026000	7.116870	-1.500000	0.224586	0.225833	0.000233237	0.0000149075	2.65793e-7
0.027000	7.390620	-1.500000	0.224940	0.226188	0.000233088	0.0000139363	2.59804e-7
0.028000	7.664360	-1.500000	0.225280	0.226529	0.000233159	0.0000130489	2.54159e-7
0.029000	7.938110	-1.500000	0.225606	0.226857	0.000232953	0.0000122357	2.48712e-7
0.030000	8.211860	-1.500000	0.225920	0.227172	0.000232827	0.0000114884	2.43336e-7
0.031000	8.485600	-1.500000	0.226223	0.227476	0.000232722	0.0000108	2.38251e-7
0.032000	8.759350	-1.500000	0.226516	0.227770	0.000232575	0.0000101642	2.33164e-7
0.033000	9.033100	-1.500000	0.226798	0.228053	0.000232543	9.57575e-6	2.28274e-7
0.034000	9.306850	-1.500000	0.227072	0.228328	0.00023247	9.03007e-6	2.23428e-7
0.035000	9.580600	-1.500000	0.227336	0.228594	0.000232334	8.52308e-6	2.18787e-7
0.036000	9.854350	-1.500000	0.227593	0.228851	0.00023236	8.05123e-6	2.14113e-7
0.037000	10.128100	-1.500000	0.227842	0.229101	0.000232279	7.61137e-6	2.09571e-7
0.038000	10.401800	-1.500000	0.228084	0.229344	0.000232289	7.20071e-6	2.05109e-7
0.039000	10.675600	-1.500000	0.228319	0.229581	0.000232161	6.81679e-6	2.00686e-7
0.040000	10.949300	-1.500000	0.228548	0.229810	0.000232158	6.45738e-6	1.96362e-7
0.005000	1.368520	-1.000000	0.213276	0.214477	0.000240587	0.00023154	1.73931e-6
0.006000	1.642260	-1.000000	0.216197	0.217410	0.000239427	0.000171916	1.29911e-6
0.007000	1.916000	-1.000000	0.218414	0.219636	0.000238712	0.000133954	1.02161e-6
0.008000	2.189740	-1.000000	0.220188	0.221417	0.000238187	0.00010814	8.35844e-7
0.009000	2.463480	-1.000000	0.221661	0.222896	0.000237749	0.0000896732	7.06561e-7
0.010000	2.737230	-1.000000	0.222918	0.224158	0.000237389	0.0000759237	6.12917e-7
0.011000	3.010970	-1.000000	0.224014	0.225258	0.000237195	0.0000653532	5.44535e-7
0.012000	3.284720	-1.000000	0.224983	0.226231	0.000236882	0.0000570108	4.93174e-7
0.013000	3.558470	-1.000000	0.225852	0.227104	0.00023673	0.0000502823	4.52605e-7
0.014000	3.832220	-1.000000	0.226640	0.227895	0.000236386	0.0000447552	4.21393e-7
0.015000	4.105970	-1.000000	0.227360	0.228618	0.000236316	0.0000401442	3.96153e-7
0.016000	4.379720	-1.000000	0.228023	0.229283	0.000236129	0.0000362456	3.75531e-7
0.017000	4.653480	-1.000000	0.228638	0.229900	0.000235884	0.0000329112	3.58058e-7
0.018000	4.927230	-1.000000	0.229210	0.230474	0.000235745	0.0000300305	3.43928e-7
0.019000	5.200990	-1.000000	0.229745	0.231012	0.000235644	0.0000275195	3.31338e-7
0.020000	5.474740	-1.000000	0.230249	0.231517	0.000235532	0.0000253137	3.20406e-7
0.020200	5.529490	-1.000000	0.230346	0.231615	0.000235444	0.0000249045	3.18342e-7
0.020400	5.584240	-1.000000	0.230442	0.231711	0.000235406	0.0000245051	3.16587e-7
0.020600	5.638990	-1.000000	0.230537	0.231806	0.0002355	0.0000241152	3.14601e-7
0.020800	5.693750	-1.000000	0.230630	0.231901	0.000235388	0.0000237345	3.1263e-7
0.021000	5.748500	-1.000000	0.230723	0.231994	0.000235367	0.0000233626	3.10813e-7
0.021200	5.803250	-1.000000	0.230815	0.232086	0.00023531	0.0000229992	3.08951e-7
0.021400	5.858000	-1.000000	0.230906	0.232177	0.000235274	0.0000226441	3.07276e-7
0.021600	5.912750	-1.000000	0.230996	0.232267	0.000235261	0.000022297	3.05479e-7
0.021800	5.967500	-1.000000	0.231084	0.232356	0.000235202	0.0000219577	3.03654e-7
0.022000	6.022250	-1.000000	0.231172	0.232445	0.000235181	0.0000216259	3.02133e-7
0.022200	6.077010	-1.000000	0.231259	0.232532	0.000235125	0.0000213014	3.00436e-7
0.022400	6.131760	-1.000000	0.231346	0.232618	0.000235187	0.0000209839	2.98924e-7
0.022600	6.186510	-1.000000	0.231431	0.232704	0.000235113	0.0000206732	2.9723e-7
0.022800	6.241260	-1.000000	0.231515	0.232789	0.00023518	0.0000203692	2.95664e-7
0.023000	6.296010	-1.000000	0.231599	0.232872	0.000235009	0.0000200716	2.94276e-7
0.023200	6.350760	-1.000000	0.231681	0.232955	0.000235059	0.0000197802	2.927e-7
0.023400	6.405520	-1.000000	0.231763	0.233038	0.000235067	0.0000194949	2.91241e-7
0.023600	6.460270	-1.000000	0.231844	0.233119	0.000235046	0.0000192155	2.89706e-7
0.023800	6.515020	-1.000000	0.231925	0.233200	0.000235009	0.0000189417	2.88278e-7
0.024000	6.569770	-1.000000	0.232004	0.233279	0.000234998	0.0000186735	2.86831e-7
0.025000	6.843530	-1.000000	0.232391	0.233668	0.000234812	0.0000174103	2.80162e-7
0.026000	7.117290	-1.000000	0.232760	0.234039	0.000234631	0.0000162642	2.7381e-7
0.027000	7.391050	-1.000000	0.233114	0.234394	0.000234557	0.0000152206	2.67709e-7
0.028000	7.664810	-1.000000	0.233454	0.234735	0.000234453	0.000014267	2.62036e-7
0.029000	7.938580	-1.000000	0.233780	0.235062	0.000234454	0.0000133929	2.56522e-7
0.030000	8.212340	-1.000000	0.234094	0.235378	0.000234348	0.0000125895	2.51192e-7
0.031000	8.486100	-1.000000	0.234397	0.235681	0.000234193	0.0000118491	2.46066e-7
0.032000	8.759860	-1.000000	0.234689	0.235974	0.000234086	0.0000111652	2.41103e-7
0.033000	9.033630	-1.000000	0.234971	0.236258	0.000234089	0.0000105319	2.36275e-7
0.034000	9.307390	-1.000000	0.235244	0.236532	0.000234	9.94434e-6	2.31499e-7
0.035000	9.581160	-1.000000	0.235508	0.236797	0.000233867	9.39818e-6	2.26845e-7
0.036000	9.854920	-1.000000	0.235765	0.237054	0.000233869	8.88958e-6	2.2227e-7
0.037000	10.128700	-1.000000	0.236013	0.237304	0.000233735	8.41517e-6	2.1779e-7
0.038000	10.402500	-1.000000	0.236255	0.237546	0.000233662	7.97198e-6	2.1338e-7
0.039000	10.676200	-1.000000	0.236489	0.237782	0.000233535	7.55735e-6	2.09082e-7
0.040000	10.950000	-1.000000	0.236717	0.238011	0.000233522	7.16892e-6	2.04796e-7
0.005000	1.368560	-0.750000	0.216977	0.218193	0.000241531	0.000241613	1.81545e-6
0.006000	1.642300	-0.750000	0.219941	0.221169	0.000240374	0.00017917	1.35441e-6
0.007000	1.916050	-0.750000	0.222185	0.223422	0.000239573	0.000139458	1.06287e-6
0.008000	2.189800	-0.750000	0.223976	0.225221	0.000238976	0.000112487	8.6726e-7
0.009000	2.463550	-0.750000	0.225462	0.226712	0.000238576	0.000093215	7.3167e-7
0.010000	2.737300	-0.750000	0.226728	0.227983	0.000238248	0.0000788829	6.33601e-7
